Response ID,AGE,GENDER,ZIP,REGION,HISPANIC,ETHNICITY,STANDARD_HHI,STANDARD_EDUCATION,STANDARD_POLITICAL_PARTY
5F932D59-8E8C-09E1-6B67-961F56C2A373,59,Male,43964,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","Completed some college, but no degree",Independent
5F932D59-E26B-6CAF-4211-E85C68A8912A,40,Male,10001,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Republican
5F932D18-3F53-04CF-FB05-AC21D9F1B572,42,Male,15219,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Republican
5F932D2B-992A-7FFB-C3B8-6586C22D4504,39,Male,15146,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Independent
5F932CDC-7E62-CBB8-8E61-EBD0CB16B07A,47,Female,76039,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Masters degree,Republican
5F932F66-1E3A-E711-95BA-DF4F9A5483E8,39,Male,90278,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Republican
5F932E8D-113E-FF53-7653-1EC24443DAAD,81,Male,32626,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999","Completed some college, but no degree",Republican
5F9489C3-C763-3C05-863B-ADDEB54142F7,44,Male,90706,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Republican
5F932D8D-0A8C-9530-6640-8711307F94E8,40,Male,29621,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Masters degree,Republican
5F932D7C-171B-A89F-99D3-1DAF0D0B3D27,35,Male,90015,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",Democrat
5F932DA1-CF1C-BA11-4A7F-CF7B2948BA17,40,Male,68845,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999",Masters degree,Republican
5F932D8A-B662-777E-BCC8-3806B2677ED0,40,Male,10116,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999",Masters degree,Republican
5F932D4A-8E05-EA0B-34C2-82E51B17F195,44,Male,10116,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Independent
5F932D52-4BA0-FFBA-89E8-8FCC75908335,56,Male,44134,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999","Completed some college, but no degree",Democrat
5F932DCB-8D20-6DC3-5608-6EB3C5FF4980,40,Male,78375,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Masters degree,Democrat
5F932DF6-E375-7997-70E2-A9B0ECF37669,42,Male,80302,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Independent
5F932DCC-1A01-78B5-4BCB-7F4422FE36D9,35,Male,40502,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999","College Degree (such as B.A., B.S.)",Republican
5F932DC8-B2EB-7B44-E3F6-086947E81E13,40,Male,75204,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",Masters degree,Independent
5F932DE0-CB75-16D7-9938-B44BD6EC29E0,40,Male,20190,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Republican
5F947CC1-0BD9-DE1E-DDCC-7B5C73766B35,80,Female,27040,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",High school graduate,Democrat
5F947CB2-5E2B-BE25-A7E5-A0CD8C97F60F,35,Male,20190,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Republican
5F947C99-8B82-5339-13B3-4DFEA0B2E64C,42,Male,11230,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Independent
5F947C84-B59B-3A20-EE81-D54ADFAD64DC,38,Male,10128,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Republican
5F947CA1-A6CB-547F-3650-054B8CF7108F,38,Male,35096,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Republican
5F947C66-7A2E-A5F2-417B-FDE0F9BEF858,40,Male,11217,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Republican
5F947C85-6592-CBC9-2B37-498C9B149FCF,31,Female,49501,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999",Masters degree,Republican
5F947C85-45CC-82B8-B5E1-525708DAC148,42,Male,90621,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999",Doctorate degree,Republican
5F947C67-8E62-65B2-B56E-0D51AF9F2E8A,38,Male,10128,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Republican
5F947C65-5BDA-D1D0-1C4F-E9786D0371DB,42,Female,7631,Northeast,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Chinese ,"$20,000 to $24,999","College Degree (such as B.A., B.S.)",Democrat
5F947C65-FD81-03AA-3BEE-1B335C26A0F8,51,Male,32258,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$80,000 to $84,999",Masters degree,Democrat
5F947C59-2B45-6FDE-BA80-644464BD5745,21,Male,35674,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999","Completed some college, but no degree",Democrat
5F947C41-99B2-FF24-446A-DAB42A03D641,40,Male,32771,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Republican
5F947C1B-7523-77DD-C0A2-2D1C8288076D,35,Male,27101,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Democrat
5F947C25-7C91-5011-3F8D-57FFBF3BE553,42,Male,10009,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Democrat
5F947C1D-D74D-08C2-8495-534681AD9F05,38,Male,44312,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Republican
5F947C10-255E-F284-7213-27434942112F,29,Male,48601,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$85,000 to $89,999","College Degree (such as B.A., B.S.)",Republican
5F947C17-7D26-AB62-0A82-E47C05AD53A7,30,Male,28451,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999","College Degree (such as B.A., B.S.)",Democrat
5F947C3B-DD0A-0E17-4B59-C65C34A777B6,40,Male,2777,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Masters degree,Republican
5F947C31-DDA9-FC08-7CB0-D3506AB90735,38,Male,19125,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Republican
5F947C08-B5CE-0CFB-2AF7-05630831B3EB,39,Male,77469,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Republican
5F947C31-F66E-CAC2-02F5-672DBF6A56C6,39,Male,20190,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999",Masters degree,Republican
5F947C22-1EC7-7CC9-736A-E05416FB1755,39,Male,27610,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Republican
5F947C21-0386-5ADE-FDA8-AB9D4F6FBA4F,41,Male,15215,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Republican
5F947BF8-A958-387D-9E02-60CBDE462333,69,Male,98665,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Doctorate degree,Democrat
5F947C22-475A-DAAF-02B3-316267E0679D,35,Male,92211,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",Democrat
5F947BE5-94C5-BF55-8C6D-FC7745E0EAF7,41,Male,49707,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999",Masters degree,Democrat
5F947C1A-F584-B5D4-6A8D-248A23BA8E09,44,Male,15146,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Masters degree,Democrat
5F947C0B-D7EF-4212-9348-6B3EED1D63E0,68,Male,53403,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999","College Degree (such as B.A., B.S.)",Republican
5F947C05-0378-9C41-0857-4507F3DA7168,41,Female,99336,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999",Masters degree,Democrat
5F947BE1-77C0-E839-FD4E-00B93C11DA35,36,Male,35201,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Masters degree,Democrat
5F947C00-A03D-C868-513F-BA1D982EC841,36,Male,10025,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",Republican
5F947C04-48B6-482F-478D-64FA6C6B9DDB,40,Male,99130,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999",Masters degree,Republican
5F947C04-2F0A-A114-0B85-6F739AE5C7B8,40,Male,77539,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Democrat
5F947BFE-BEAB-49DC-F729-4E2F308EA509,61,Female,21214,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",High school graduate,Democrat
5F947BE3-0D07-F099-3486-2BFC862A9CFC,40,Male,46307,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999",Doctorate degree,Republican
5F947BDE-D940-5BCF-3548-74394F515710,71,Female,48141,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",Other post high school vocational training,Independent
5F947BC4-921C-3BFF-E651-3180EA8544BC,36,Female,46544,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","College Degree (such as B.A., B.S.)",Democrat
5F947BEE-BFC4-109D-6944-86BAE590B241,40,Male,90044,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Republican
5F947BFB-EBD5-A857-1AD0-8DD38E503423,41,Male,95018,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Masters degree,Republican
5F947BEF-B999-9732-4B52-DD39EC5A3890,70,Female,93657,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","Completed some college, but no degree",Democrat
5F947BC8-47F5-6B92-D867-AEE2423626DE,39,Male,32804,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Republican
5F947BE4-3C60-B5AB-C1C0-DDFB5E3714FC,39,Male,95204,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Democrat
5F947BDF-1F9A-C3EF-A1DB-DA5945BCCCC0,40,Male,10116,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Republican
5F947BDB-36DE-8454-43F8-9687F7FC521C,39,Male,8055,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Republican
5F947BB4-A099-4709-C307-9F420B19A401,38,Male,32839,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999",Masters degree,Democrat
5F947BBD-249D-AF7C-347C-9CF635157E5D,40,Male,20001,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Democrat
5F95CF7F-682D-2A47-BE7E-A3CEA2CBD7DB,45,Male,10003,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",Republican
5F95CE31-70CA-EE2F-106B-FA1D1067513A,36,Female,82001,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999","College Degree (such as B.A., B.S.)",Republican
5F95CE67-B0BF-3F15-FCAD-CF8FE6F440E7,30,Male,1001,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$70,000 to $74,999","College Degree (such as B.A., B.S.)",Democrat
5F95CE53-1886-3881-7E61-E5C3FA9B6042,63,Male,60466,Midwest,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000",High school graduate,Democrat
5F95CE6C-0DDF-99D2-31E3-9827F671312D,68,Male,98408,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","College Degree (such as B.A., B.S.)",Democrat
5F95CE3F-3857-D9B6-3BDB-FA5FB40607D8,40,Male,90061,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Independent
5F95CE58-69B0-610F-BFAE-5CC7B0DFCA1D,37,Male,90001,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$70,000 to $74,999","College Degree (such as B.A., B.S.)",Independent
5F95CE8B-4025-CBB0-6DAD-EF334B07DAAD,40,Male,10116,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Republican
5F95CE63-853A-4F3D-9EC6-871E7E9B89FD,30,Male,94107,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","College Degree (such as B.A., B.S.)",Republican
5F95CEB2-6155-4B67-4683-76DFF8E6ED84,34,Male,98908,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",High school graduate,Republican
5F95CEBB-3FBC-2AC5-DF0C-EEFDFE88C424,58,Male,33609,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Doctorate degree,Independent
5F95CEF2-C5EE-6AD9-D8E1-3F581434F104,67,Male,48127,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","College Degree (such as B.A., B.S.)",Independent
5F95CEFC-B664-17B5-6A35-E3B97E20E8F2,25,Female,53590,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999","Completed some college, but no degree",Independent
5F95CEF5-B075-DC5F-1BAB-CE24F7BA4247,31,Male,45424,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","College Degree (such as B.A., B.S.)",Independent
5F95CED8-9EF8-2D3E-FC7C-E50C5FB5A8B8,21,Female,57020,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",High school graduate,Democrat
5F95CF10-B46A-ECD3-EE2E-221A6115604A,63,Female,55108,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$85,000 to $89,999",Masters degree,Democrat
5F95CF24-ED2A-43B1-8739-ABDEB935EE2A,35,Female,77713,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999",Masters degree,Republican
5F95CF12-7B2B-C0CA-272E-64C0DE89E470,30,Female,8028,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Democrat
5F95CF28-99A1-37F1-2278-9E26A84C81CC,68,Female,55444,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$80,000 to $84,999",High school graduate,Republican
5F95CF3D-4BB1-6154-5610-8505560035A9,58,Male,58703,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",Democrat
5F95CF5D-BC08-9084-CB21-BA4FB298A1A2,36,Male,75703,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Doctorate degree,Republican
5F95CF4B-2927-A5E6-D21E-A7F80B793DC2,42,Male,19426,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Doctorate degree,Republican
5F95CF66-753C-7774-48AB-E9C59BD55B44,74,Male,75287,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999","Completed some graduate, but no degree",Independent
5F95CF3B-8CF8-0566-EE3F-84A92BA84E55,71,Male,60543,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",Other post high school vocational training,Independent
5F95CF43-D9B6-C824-3EED-D56C1C8994CC,73,Female,32707,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",Democrat
5F95CF58-27A5-BBD7-A4C3-8F0B3402E1A4,35,Male,75082,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Masters degree,Democrat
5F95CF46-FA31-654B-32CC-AFFCD32DACC6,70,Male,19020,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Masters degree,Republican
5F95CF63-E5E9-4299-AEF6-F2BD2319145A,63,Female,66053,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999",Masters degree,Republican
5F95CF66-A0FB-7BB4-D19D-8429F98350DE,40,Male,33548,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",Republican
5F95CF9C-0B99-7F7A-A69C-1B5BB3B48123,68,Female,28086,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999",High school graduate,Republican
5F95CF1F-868F-C864-C808-34DE2126C95B,56,Male,66701,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","College Degree (such as B.A., B.S.)",Democrat
5F95CF81-BC08-F546-D79F-0C7592273E79,35,Male,10116,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999","College Degree (such as B.A., B.S.)",Independent
5F95CFA3-0D9B-E52A-409E-9BF744C86998,60,Female,29505,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",High school graduate,Republican
5F95CF8C-E7D2-26A8-B779-9D7123CD3F8C,62,Female,48703,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",High school graduate,Democrat
5F95CF97-CB8F-6610-A31E-FBA78905B2AF,45,Male,10116,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$85,000 to $89,999",Masters degree,Independent
5F95CE1C-43F5-FE7A-E7F0-5B0D8435DB7E,34,Male,92821,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",Democrat
5F95CE14-565D-8F62-6F68-AF926FCE52D6,38,Male,10116,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999",Masters degree,Independent
5F95CE0A-152C-22FE-89DD-E1CD0D5A3C10,40,Male,63101,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$85,000 to $89,999",Doctorate degree,Republican
5F95CE1D-C4D2-C2A1-FEF4-F3B637FE51A8,66,Male,91731,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999",Completed some high school,Democrat
5F9479E5-46E2-745B-1266-0EA236CE9BA3,30,Male,10011,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Masters degree,Independent
5F935369-9388-633B-9205-CA37990E97E2,25,Male,10453,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Masters degree,Republican
5F93C778-66ED-8A43-3594-BC0D8593C8CC,70,Female,89011,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999",Associate Degree,Democrat
5F94853C-5BD3-8725-1680-9DBA019C8A7C,50,Female,41174,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Associate Degree,Independent
5F948827-A82A-5A72-1E8C-B38717EB7760,67,Female,2740,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999","College Degree (such as B.A., B.S.)",Republican
5F94850E-4970-90E5-12CF-ABFA1B81D922,67,Male,60102,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",Republican
5F948F60-71FA-0DDA-3DF3-C0B390578A77,56,Male,21117,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999","Completed some college, but no degree",Independent
5F948CE8-D426-04CD-3302-5D9096B4612A,69,Female,38870,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Other post high school vocational training,Republican
5F949846-356E-0D55-5778-0E4FE8F8EB26,77,Male,1020,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999",High school graduate,Democrat
5F949678-2F22-D0FC-D134-45661AEB3DBE,69,Female,60462,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",High school graduate,Republican
5F94A323-15B7-88F4-19F4-E1BECA1D3B9E,70,Female,37765,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999","Completed some college, but no degree",Republican
5F932621-FF38-B8C1-EF89-E002D2746059,73,Male,76028,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",High school graduate,Republican
5F95A7B3-4892-A39F-EDD9-F4C8CFD4A453,71,Female,97054,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999","Completed some college, but no degree",Independent
5F94B339-A7BF-6E37-B3C1-7FE10D1713BE,35,Female,75270,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Republican
5F94B12A-B72E-0BF1-F643-2F48978A799F,36,Male,77019,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Republican
5F94BE5E-AFBB-A39F-789B-046ECDA78E7D,35,Male,34759,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Democrat
5F94CD66-D339-846A-27E1-694C743C45B7,66,Female,92583,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Doctorate degree,Independent
5F94CA37-A139-7FC5-F660-F6F921F7F2C2,35,Male,11221,Northeast,"Yes, Mexican, Mexican American, Chicano",White ,"$95,000 to $99,999",Masters degree,Republican
5F949D64-9D90-6488-58B5-CCBADB9E85F8,72,Female,90043,West,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$60,000 to $64,999",Associate Degree,Democrat
5F949EB7-7737-1904-5ED4-D66B49932FEC,68,Female,99301,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Other post high school vocational training,Democrat
5F94AF64-2D08-2B24-FC50-3510A2E62CCB,37,Male,79424,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Republican
5F94B4B4-07D3-DB38-5BB5-8A1E9626817D,69,Female,53587,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999","College Degree (such as B.A., B.S.)",Republican
5F94E4A7-6EB8-060F-4707-D198881EA6C1,63,Female,61615,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","College Degree (such as B.A., B.S.)",Independent
5F94E107-C8B8-E1EE-3783-0E63DD40B615,70,Female,89032,West,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$20,000 to $24,999",High school graduate,Democrat
5F94B402-19E7-E064-B42D-CE02B4334EF9,33,Male,85003,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Republican
5F94FD37-3707-197A-BA10-A322FFA0BB64,73,Female,60901,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999","Completed some college, but no degree",Democrat
5F9492E3-0936-527B-2B99-2CE490C8A34D,34,Female,34608,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Democrat
5F949C53-161B-7925-0A7C-D1C46A1EB94A,35,Male,11214,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Democrat
5F946256-4C09-0E7B-6B98-DBA5F87A0472,35,Female,92354,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Republican
5F9484CB-B3F5-65D7-AA5B-3E1B4010569E,66,Female,80031,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999","College Degree (such as B.A., B.S.)",Republican
5F945E87-AE0B-E85B-7D5D-6F33FB5C3AFA,76,Female,11580,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",High school graduate,Democrat
5F95822E-21BE-214F-1919-83BA88EC1197,69,Male,52069,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",High school graduate,Independent
5F958BC3-6F88-AFF1-AC6A-3CB5B68F2963,67,Male,56071,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$75,000 to $79,999",Associate Degree,Republican
5F9589BE-C977-118D-8C13-1BA8C01A9C8E,56,Male,26003,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",Other post high school vocational training,Republican
5F9586EB-E3EA-446A-7425-7990E701CE8A,61,Male,48310,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",Republican
5F95858A-2293-2707-D285-C9449CCAD209,35,Female,33177,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Democrat
5F956668-E663-0936-D0E1-CD00DAB05285,74,Male,32246,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999","Completed some college, but no degree",Independent
5F958BFB-184B-2F8E-3727-77ACAA51A2F0,31,Male,10012,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Doctorate degree,Independent
5F958EB3-CAF9-D86C-6BB6-6C687975FD3A,56,Female,13037,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$75,000 to $79,999","Completed some college, but no degree",Democrat
5F9590EE-3D09-6BC4-36F4-D20B67D52B8F,51,Female,68503,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",High school graduate,Democrat
5F9583BE-0F99-38A8-2A5D-655DDBC687E4,67,Female,84780,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","Completed some college, but no degree",Republican
5F9591DF-E307-B337-41D4-3AFA48C0B503,75,Female,37030,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999",High school graduate,Republican
5F95871F-11B6-059F-935E-830538FC3354,62,Female,43035,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$80,000 to $84,999","College Degree (such as B.A., B.S.)",Democrat
5F95633F-137E-A544-170B-BB874EDC55D5,37,Male,85053,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Independent
5F9565EF-AD5F-6F47-CE4E-119F55C5E45E,59,Female,37167,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","College Degree (such as B.A., B.S.)",Republican
5F956542-8E26-83F8-E67C-655F29122119,33,Female,94115,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Republican
5F95787E-5FF8-317D-F94A-496DEE417948,35,Male,80111,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Democrat
